work_year,job_title,job_category,,salary_in_usd,employee_residence,Experience_level,employment_type,remote_ratio,company_location,Company size
2022,Data Architect,Data Architecture and Modeling,,210000,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,136000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,140000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,247500,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,172200,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,184100,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,85000,United States,MI,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,78000,United States,MI,FT,0,United States,M
2022,Data Engineer,Data Engineering,,161000,United States,SE,FT,0,United States,M
2022,Head of Data,Leadership and Management,,205000,United States,EX,FT,100,United States,M
2022,Head of Data,Leadership and Management,,160000,United States,EX,FT,100,United States,M
2022,Data Engineer,Data Engineering,,61566,United Kingdom,EN,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,49253,United Kingdom,EN,FT,0,United Kingdom,M
2022,Data Scientist,Data Science and Research,,245000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,180000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,198440,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,144000,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,240000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,198440,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,144000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,57872,United Kingdom,MI,FT,50,United Kingdom,M
2022,Data Analyst,Data Analysis,,64000,United States,EN,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,39925,France,EN,FT,50,France,L
2022,ML Engineer,Machine Learning and AI,,187200,Canada,SE,FT,0,Canada,M
2022,ML Engineer,Machine Learning and AI,,116100,Canada,SE,FT,0,Canada,M
2022,Data Engineer,Data Engineering,,275000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,166000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,159699,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,138938,United States,SE,FT,0,United States,M
2022,BI Analyst,BI and Visualization,,76000,United States,EN,FT,50,United States,L
2022,Analytics Engineer,Leadership and Management,,103432,United Kingdom,SE,FT,0,United Kingdom,M
2022,Analytics Engineer,Leadership and Management,,92350,United Kingdom,SE,FT,0,United Kingdom,M
2022,Data Analyst,Data Analysis,,80000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,52500,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,236000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,182000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,135000,United States,SE,FT,0,United States,M
2022,Research Engineer,Data Science and Research,,240000,United States,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,125404,China,EN,PT,50,United States,S
2022,Data Engineer,Data Engineering,,195000,United States,SE,FT,0,United States,M
2022,Data Operations Analyst,Data Quality and Operations,,123000,United States,SE,FT,0,United States,M
2022,Data Operations Analyst,Data Quality and Operations,,92250,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,180000,United States,MI,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,100000,United States,MI,FT,0,United States,M
2022,Data Engineer,Data Engineering,,97000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,90000,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,180000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,260000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,180000,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,210000,United States,EX,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,157000,United States,EX,FT,0,United States,M
2022,Data Analyst,Data Analysis,,80000,United States,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,52500,United States,MI,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,128000,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,81500,United States,SE,FT,0,United States,M
2022,Data Operations Engineer,Data Quality and Operations,,105000,United States,SE,FT,0,United States,M
2022,Data Operations Engineer,Data Quality and Operations,,70000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,122500,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,171000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,117000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,202800,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,104300,United States,SE,FT,0,United States,L
2022,Data Analyst,Data Analysis,,36773,Spain,SE,FT,0,Spain,M
2022,Data Scientist,Data Science and Research,,30000,Mexico,MI,FT,0,Mexico,L
2022,Analytics Engineer,Leadership and Management,,78000,Brazil,MI,FT,0,Brazil,M
2022,Analytics Engineer,Leadership and Management,,48000,Brazil,MI,FT,0,Brazil,M
2022,Data Engineer,Data Engineering,,78000,Brazil,MI,FT,0,Brazil,M
2022,Data Engineer,Data Engineering,,42000,Brazil,MI,FT,0,Brazil,M
2022,Data Architect,Data Architecture and Modeling,,345600,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,230400,United States,SE,FT,0,United States,M
2022,BI Analyst,BI and Visualization,,78000,Brazil,MI,FT,0,Brazil,M
2022,BI Analyst,BI and Visualization,,48000,Brazil,MI,FT,0,Brazil,M
2022,Data Analyst,Data Analysis,,175950,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,130050,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,205600,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,105700,United States,SE,FT,0,United States,L
2022,Data Analyst,Data Analysis,,236600,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,84000,Brazil,MI,FT,0,Brazil,M
2022,Data Scientist,Data Science and Research,,54000,Brazil,MI,FT,0,Brazil,M
2022,Data Scientist,Data Science and Research,,80000,United States,EN,FT,0,United States,L
2022,Marketing Data Analyst,Data Analysis,,200000,United Kingdom,SE,FT,0,United Kingdom,S
2022,Data Scientist,Data Science and Research,,73742,Canada,EN,FT,0,Canada,L
2022,Data Science Lead,Data Science and Research,,165000,United States,SE,FT,50,United States,S
2022,Data Scientist,Data Science and Research,,33246,United Kingdom,EN,FT,50,United Kingdom,L
2021,Data Engineer,Data Engineering,,75050,Australia,MI,FT,50,Australia,L
2022,ML Engineer,Machine Learning and AI,,108000,United States,EN,FT,0,United States,S
2022,Data Scientist,Data Science and Research,,38000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,85000,United States,MI,FT,0,United States,M
2022,Data Engineer,Data Engineering,,110820,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Scientist,Data Science and Research,,153600,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,106800,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,50000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,123400,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,88100,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,120000,United States,SE,FT,0,United States,S
2022,Data Scientist,Data Science and Research,,55000,United States,SE,FT,0,United States,S
2022,Analytics Engineer,Leadership and Management,,150000,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,120000,United States,SE,FT,0,United States,M
2022,Data Science Consultant,Data Science and Research,,139000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,139600,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,85700,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,185000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,50000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,200000,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,148500,United States,MI,FT,0,United States,L
2022,ML Engineer,Machine Learning and AI,,98200,United States,MI,FT,0,United States,L
2022,Data Analyst,Data Analysis,,115000,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,225000,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,66000,United States,SE,FT,0,United States,M
2022,Data Manager,Leadership and Management,,134000,United States,MI,FT,0,United States,M
2022,Data Manager,Leadership and Management,,98000,United States,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,105000,United States,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,62000,United States,MI,FT,0,United States,M
2022,BI Data Analyst,Data Analysis,,57000,United States,EN,FT,0,United States,L
2022,Big Data Engineer,Data Engineering,,161311,Canada,SE,FT,50,Canada,M
2022,Data Scientist,Data Science and Research,,144200,United States,MI,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,115360,United States,MI,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,83171,Australia,MI,FT,0,Australia,L
2022,Data Engineer,Data Engineering,,73546,Portugal,SE,FT,0,Portugal,M
2022,Data Engineer,Data Engineering,,42026,Portugal,SE,FT,0,Portugal,M
2022,Data Architect,Data Architecture and Modeling,,180000,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,160000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,108000,United States,MI,FT,50,United States,L
2022,Machine Learning Manager,Machine Learning and AI,,200000,United States,SE,FT,0,United States,M
2022,Machine Learning Manager,Machine Learning and AI,,150000,United States,SE,FT,0,United States,M
2022,Data Manager,Leadership and Management,,125976,Canada,EX,FT,50,Canada,L
2022,Data Engineer,Data Engineering,,188700,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,160395,United States,SE,FT,0,United States,M
2022,Applied Scientist,Data Science and Research,,191475,United States,SE,FT,0,United States,M
2022,Applied Scientist,Data Science and Research,,141525,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,75648,Germany,MI,FT,0,Germany,S
2022,Lead Data Scientist,Data Science and Research,,156868,United States,SE,FT,0,United States,L
2022,BI Analyst,BI and Visualization,,200000,Nigeria,SE,FT,0,Nigeria,S
2022,Lead Machine Learning Engineer,Machine Learning and AI,,69344,Portugal,SE,FT,0,Portugal,L
2022,Data Analyst,Data Analysis,,90000,United States,SE,CT,0,United States,M
2022,Research Scientist,Data Science and Research,,126080,Germany,MI,FT,0,Germany,S
2022,Research Scientist,Data Science and Research,,84053,Germany,MI,FT,0,Germany,S
2022,Analytics Engineer,Leadership and Management,,108000,United States,MI,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,85000,United States,MI,FT,0,United States,M
2022,Data Engineer,Data Engineering,,165000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,132000,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,130000,United States,SE,FT,0,United States,M
2022,BI Data Analyst,Data Analysis,,45050,Australia,MI,FT,50,Australia,L
2021,Data Analyst,Data Analysis,,42028,Australia,EN,FT,50,Australia,L
2022,Data Analytics Engineer,Leadership and Management,,135000,United States,MI,FT,0,United States,L
2022,Data Engineer,Data Engineering,,178800,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,132100,United States,SE,FT,0,United States,L
2022,Data Analyst,Data Analysis,,20000,Costa Rica,EN,FT,50,United States,M
2022,ML Engineer,Machine Learning and AI,,140000,Canada,SE,FT,0,Canada,M
2022,ML Engineer,Machine Learning and AI,,110000,Canada,SE,FT,0,Canada,M
2022,Data Engineer,Data Engineering,,85000,United States,SE,FT,0,United States,M
2022,ETL Developer,Data Engineering,,250000,United States,SE,FT,0,United States,M
2022,ETL Developer,Data Engineering,,63000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,187200,United States,EX,FT,0,United States,M
2022,Data Engineer,Data Engineering,,116100,United States,EX,FT,0,United States,M
2022,Data Engineer,Data Engineering,,229998,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,154545,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,215000,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,159000,United States,SE,FT,0,United States,L
2022,AI Scientist,Machine Learning and AI,,50000,United States,EN,FT,0,United States,M
2022,Data Scientist Lead,Data Science and Research,,183000,United States,SE,FT,0,United States,L
2022,Data Analyst,Data Analysis,,99750,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,68400,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,236900,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,159200,United States,SE,FT,0,United States,L
2022,Data Science Manager,Data Science and Research,,243225,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,179775,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,191475,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,141525,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,218000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,145300,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,195400,United States,SE,FT,0,United States,L
2022,ML Engineer,Machine Learning and AI,,131300,United States,SE,FT,0,United States,L
2022,Data Specialist,Data Management and Strategy,,105000,Chile,EN,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,207000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,153000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,99000,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,200000,Puerto Rico,SE,FT,0,Puerto Rico,M
2022,ML Engineer,Machine Learning and AI,,135000,Puerto Rico,SE,FT,0,Puerto Rico,M
2022,Data Engineer,Data Engineering,,195700,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,130500,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,130000,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,84000,United States,SE,FT,0,United States,M
2022,Data Operations Engineer,Data Quality and Operations,,100000,United States,MI,FT,0,United States,M
2022,Data Operations Engineer,Data Quality and Operations,,60000,United States,MI,FT,0,United States,M
2022,Data Engineer,Data Engineering,,80036,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,67723,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,141300,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,102100,United States,SE,FT,0,United States,M
2022,Business Data Analyst,Data Analysis,,150000,United States,MI,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,102200,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Analyst,Data Analysis,,144000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,113000,United States,SE,FT,0,United States,M
2022,AI Scientist,Machine Learning and AI,,31520,Portugal,EN,FT,0,Spain,M
2022,Data Architect,Data Architecture and Modeling,,195400,United States,SE,FT,0,United States,L
2022,Data Architect,Data Architecture and Modeling,,131300,United States,SE,FT,0,United States,L
2022,ML Engineer,Machine Learning and AI,,195400,United States,SE,FT,0,United States,L
2022,ML Engineer,Machine Learning and AI,,131300,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,80000,United States,SE,FT,0,United States,M
2022,NLP Engineer,Machine Learning and AI,,60000,India,MI,CT,0,United States,S
2022,ML Engineer,Machine Learning and AI,,63040,Finland,SE,FT,50,Finland,S
2022,Business Data Analyst,Data Analysis,,50000,India,EN,FT,0,American Samoa,L
2022,Analytics Engineer,Leadership and Management,,190000,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,140000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,180000,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,165000,United States,SE,FT,0,United States,L
2022,Applied Machine Learning Scientist,Machine Learning and AI,,108000,United States,SE,FT,0,United States,L
2021,Machine Learning Research Engineer,Data Science and Research,,20000,France,EN,FT,50,France,M
2022,Data Scientist,Data Science and Research,,179400,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,154000,United States,SE,FT,0,United States,M
2022,Machine Learning Scientist,Machine Learning and AI,,193900,United States,SE,FT,0,United States,M
2022,Machine Learning Scientist,Machine Learning and AI,,129300,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,222640,United States,EX,FT,100,United States,M
2022,Data Science Manager,Data Science and Research,,182160,United States,EX,FT,100,United States,M
2022,Data Engineer,Data Engineering,,100000,United States,MI,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,122500,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,100000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,297500,United States,EX,FT,0,United States,M
2022,Data Engineer,Data Engineering,,260000,United States,EX,FT,0,United States,M
2021,Machine Learning Developer,Machine Learning and AI,,15000,Thailand,EN,FT,0,Thailand,L
2022,Data Engineer,Data Engineering,,193000,Spain,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,93000,United States,EN,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,73000,United States,EN,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,136994,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,101570,United States,SE,FT,0,United States,M
2022,Director of Data Science,Data Science and Research,,57786,France,SE,FT,50,France,L
2022,Data Analyst,Data Analysis,,136000,United States,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,112000,United States,MI,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,172000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,164000,United States,SE,FT,0,United States,M
2021,Data Engineer,Data Engineering,,45390,United Kingdom,EN,FT,50,United Kingdom,L
2022,Data Analyst,Data Analysis,,97500,United States,MI,FT,0,United States,L
2022,Applied Scientist,Data Science and Research,,212800,United States,SE,FT,0,United States,M
2022,Applied Scientist,Data Science and Research,,142800,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,73546,Netherlands,MI,FT,50,Netherland,L
2022,Data Scientist,Data Science and Research,,50000,United States,EN,FT,50,Germany,M
2022,Data Scientist,Data Science and Research,,151800,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,130240,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,165000,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,140250,United States,SE,FT,0,United States,M
2022,Financial Data Analyst,Data Analysis,,75000,United States,MI,FT,0,United States,M
2022,Data Engineer,Data Engineering,,84053,Greece,MI,FT,0,Greece,M
2022,Data Engineer,Data Engineering,,73546,Greece,MI,FT,0,Greece,M
2022,Data Engineer,Data Engineering,,98506,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,86193,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,84053,Spain,MI,FT,0,Spain,M
2022,Data Engineer,Data Engineering,,73546,Spain,MI,FT,0,Spain,M
2022,Analytics Engineer,Leadership and Management,,102663,United Kingdom,SE,FT,0,United Kingdom,M
2022,Analytics Engineer,Leadership and Management,,80041,United Kingdom,SE,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,104611,United Kingdom,SE,FT,0,United Kingdom,M
2022,Data Engineer,Data Engineering,,82280,United Kingdom,SE,FT,0,United Kingdom,M
2022,Data Analyst,Data Analysis,,115000,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,31520,Spain,EN,FT,50,Spain,M
2022,Data Operations Analyst,Data Quality and Operations,,81000,United States,SE,FT,0,United States,M
2022,Data Operations Analyst,Data Quality and Operations,,66000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,46000,United States,EN,FT,0,United States,L
2022,Data Engineer,Data Engineering,,80000,United States,EN,FT,0,United States,L
2022,Machine Learning Scientist,Machine Learning and AI,,200000,United States,EX,FT,0,United States,S
2022,Machine Learning Scientist,Machine Learning and AI,,180000,United States,EX,FT,0,United States,S
2022,AI Scientist,Machine Learning and AI,,200000,United States,EX,FT,0,United States,S
2022,Data Scientist,Data Science and Research,,204100,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,136100,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,250000,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,63000,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,118208,United Kingdom,MI,FT,0,United Kingdom,M
2022,Data Scientist,Data Science and Research,,110820,United Kingdom,MI,FT,0,United Kingdom,M
2021,Computer Vision Software Engineer,Machine Learning and AI,,19073,Denmark,EN,PT,50,Denmark,L
2022,Data Specialist,Data Management and Strategy,,95000,United States,SE,FT,0,United States,M
2022,Applied Machine Learning Scientist,Machine Learning and AI,,75000,Bolivia,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,113000,United States,MI,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,170000,United States,SE,FT,0,United States,M
2022,Data Analytics Consultant,Leadership and Management,,113000,United States,MI,FT,0,United States,L
2022,Product Data Analyst,Data Analysis,,140000,United States,MI,FT,0,United States,M
2021,Data Analyst,Data Analysis,,50000,Philippines,SE,FT,0,Philippines,S
2022,BI Data Analyst,Data Analysis,,53368,Australia,MI,FT,0,Australia,M
2022,Lead Data Scientist,Data Science and Research,,29944,Portugal,SE,FT,50,Portugal,S
2022,Data Scientist,Data Science and Research,,160000,United States,SE,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,119300,United States,SE,FT,0,United States,L
2022,Research Scientist,Data Science and Research,,145000,United States,MI,FT,50,United States,L
2022,ETL Developer,Data Engineering,,146200,United States,SE,FT,0,United States,M
2022,ETL Developer,Data Engineering,,124270,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,225000,United States,MI,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,160000,United States,MI,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,54634,Netherlands,MI,FT,0,Netherland,S
2022,Data Engineer,Data Engineering,,185800,Canada,SE,FT,0,Canada,M
2022,Data Engineer,Data Engineering,,137400,Canada,SE,FT,0,Canada,M
2022,Analytics Engineer,Leadership and Management,,245000,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,180000,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,203500,United States,SE,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,152000,United States,SE,FT,0,United States,M
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,,186000,United States,SE,FT,0,United States,M
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,,148800,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,128058,United Kingdom,MI,FT,50,United Kingdom,L
2022,Data Scientist,Data Science and Research,,82000,United States,EN,FT,0,United States,L
2022,Data Scientist,Data Science and Research,,110000,Dominican Republic,EN,PT,0,France,M
2022,Applied Machine Learning Scientist,Machine Learning and AI,,173000,United States,MI,FT,50,United States,M
2022,ML Engineer,Machine Learning and AI,,186000,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,148800,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,158000,United States,MI,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,134000,United States,MI,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,200000,United States,EX,FT,0,United States,M
2022,Analytics Engineer,Leadership and Management,,150000,United States,EX,FT,0,United States,M
2022,Data Analyst,Data Analysis,,216200,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,144100,United States,SE,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,115573,Netherlands,MI,FT,0,Netherland,M
2022,Data Scientist,Data Science and Research,,89306,Netherlands,MI,FT,0,Netherland,M
2022,ML Engineer,Machine Learning and AI,,85000,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,206000,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,175100,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,189650,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,164996,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,154000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,126000,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,200000,United States,SE,FT,0,United States,L
2022,ML Engineer,Machine Learning and AI,,150000,United States,SE,FT,0,United States,L
2022,Data Analyst,Data Analysis,,117000,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,99450,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,200000,Puerto Rico,SE,FT,0,Puerto Rico,M
2022,Data Engineer,Data Engineering,,135000,Puerto Rico,SE,FT,0,Puerto Rico,M
2022,ML Engineer,Machine Learning and AI,,193900,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,129300,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,55410,United Kingdom,EN,FT,0,United Kingdom,S
2022,Data Analyst,Data Analysis,,86193,United Kingdom,SE,FT,0,United Kingdom,M
2022,Data Analyst,Data Analysis,,61566,United Kingdom,SE,FT,0,United Kingdom,M
2022,Data Analyst,Data Analysis,,175000,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,188100,United States,SE,FT,0,United States,M
2022,Data Engineer,Data Engineering,,139860,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,248700,United States,SE,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,167100,United States,SE,FT,0,United States,M
2022,BI Data Analyst,Data Analysis,,50432,Germany,MI,FT,0,Germany,S
2022,Data Architect,Data Architecture and Modeling,,141300,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,102100,United States,SE,FT,0,United States,M
2022,Data Analyst,Data Analysis,,50000,Argentina,EN,FT,0,Argentina,L
2022,Data Scientist,Data Science and Research,,84053,Belgium,EN,FT,0,Belgium,L
2022,Lead Data Scientist,Data Science and Research,,61566,United Kingdom,MI,FT,50,United Kingdom,S
2022,Data Architect,Data Architecture and Modeling,,250000,United States,SE,FT,0,United States,M
2022,Data Architect,Data Architecture and Modeling,,63000,United States,SE,FT,0,United States,M
2022,Data Science Manager,Data Science and Research,,189500,United States,SE,FT,0,United States,L
2022,Data Science Manager,Data Science and Research,,140100,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,177600,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,131300,United States,SE,FT,0,United States,L
2022,Data Engineer,Data Engineering,,24000,United States,MI,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,202900,United States,SE,FT,0,United States,L
2022,ML Engineer,Machine Learning and AI,,115000,United States,EN,FT,50,United States,L
2022,ML Engineer,Machine Learning and AI,,193900,United States,MI,FT,0,United States,M
2022,ML Engineer,Machine Learning and AI,,129300,United States,MI,FT,0,United States,M
2022,Data Scientist,Data Science and Research,,140000,United States,SE,FT,0,United States,L
2022,Data Analyst,Data Analysis,,216200,United States,MI,FT,0,United States,M
2022,Data Analyst,Data Analysis,,144100,United States,MI,FT,0,United States,M
